Title,description,Poster
Jane Eyre,"Jane Eyre is an orphan, sent to Lowood school, and eventually becomes a governess at Thornfield hall to a girl named Adele. While she is there, many strange things happen and eventually she and Edward Rochester, owner of Thornfeild and Adele's guardian, fall in love. Suddenly, when Jane is about to win the happiness she deserves, a dark secret comes to light, and it will take all of her courage, love and understanding to triumph.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NjkxNjk5Ml5BMl5BanBnXkFtZTcwNzA1MzI0MQ@@._V1._CR0,2,295,423_UY268_CR2,0,182,268_AL_.jpg"
Jane Eyre,"Jane Eyre is an orphan, sent to Lowood school, and eventually becomes a governess at Thornfield hall to a girl named Adele. While she is there, many strange things happen and eventually she and Edward Rochester, owner of Thornfeild and Adele's guardian, fall in love. Suddenly, when Jane is about to win the happiness she deserves, a dark secret comes to light, and it will take all of her courage, love and understanding to triumph.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMzUzMjg4MF5BMl5BanBnXkFtZTcwOTE4NzcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
It,"Shopgirl Betty Lou Spence is in love with her handsome employer, Cyrus Waltham, Jr.  However, he is already romantically linked to socialite Adela Van Norman.  Cyrus's friend Monty notices Betty and she uses him to get closer to Cyrus.  She finally gets Cyrus's attention and convinces him to take her on a date at an amusement park.  Later, Betty Lou proclaims herself as a mother to protect her roommate Molly from having her baby taken away.  Cyrus hears of Betty Lou's supposed motherhood and offers to pay for her living expenses, but doesn't offer marriage.  Betty Lou is insulted and refuses.  When Cyrus hosts a yachting trip, Betty Lou makes Monty take her along.  Cyrus gives in to her charms and proposes, only to be rejected.  He then learns the truth about the baby and they reconcile at the end of the film.","https://images-na.ssl-images-amazon.com/images/M/MV5BY2I0ZGI0MzItN2RhZi00ZmQ3LWI5MmUtNWE2MTAxZmY5Njc1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Code,"Dris is an ex-con, living in the borderline between a decent and a criminal life. He has a regular and simple work and lives a simple life with his wife Lise and loves his family. However, his childhood friends from his Arab community, including his best friend Yanis, are mobsters and his brother is a small time delinquent. Yanis tries to bring Dris back to his gang, and uses his former lover Nina to seduce him, taking him to expensive places to feel the importance of big money. Dris fights against the temptation, but an event will route him back to Yanis' gang and in a fight between gangs with tragic consequences for the whole community.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwNTc4MDMwNl5BMl5BanBnXkFtZTgwODYyODAxMzE@._V1_UY268_CR87,0,182,268_AL_.jpg"
The Diary of Anne Frank,"The true, harrowing story of a young Jewish girl who, with her family and their friends, is forced into hiding in an attic in Nazi-occupied Amsterdam.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NDQ1ODk3OV5BMl5BanBnXkFtZTcwMTI2ODQ5Mg@@._V1_UY268_CR1,0,182,268_AL_.jpg"
King Solomon's Mines,"Ever in search of adventure, explorer Allan Quatermain agrees to join the beautiful Jesse Huston on a mission to locate her archaeologist father, who has been abducted for his knowledge of the legendary mines of King Solomon. As the kidnappers, led by sinister German military officer Bockner, journey into the wilds of Africa, Allan and Jesse track the party and must contend with fierce natives and dangerous creatures, among other perils.","https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3ODM5OTc0NV5BMl5BanBnXkFtZTcwNzMwNDYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Riget,"The first part of a Danish miniseries that has been edited into two massive films, ""Riget"" is set in the neurosurgical ward of Copenhagen's Rigshospitalet, the city and country's main hospital, nicknamed ""Riget"". The show follows a number of characters, both staff and patients, as they encounter bizarre phenomena, both human and supernatural.","https://images-na.ssl-images-amazon.com/images/M/MV5BNzY5NDU5MTgyOV5BMl5BanBnXkFtZTcwNDU0NDQzMQ@@._V1._CR37,38,277,403_UY268_CR1,0,182,268_AL_.jpg"
Riget,"The first part of a Danish miniseries that has been edited into two massive films, ""Riget"" is set in the neurosurgical ward of Copenhagen's Rigshospitalet, the city and country's main hospital, nicknamed ""Riget"". The show follows a number of characters, both staff and patients, as they encounter bizarre phenomena, both human and supernatural.","https://images-na.ssl-images-amazon.com/images/M/MV5BNzY5NDU5MTgyOV5BMl5BanBnXkFtZTcwNDU0NDQzMQ@@._V1._CR37,38,277,403_UY268_CR1,0,182,268_AL_.jpg"
Pride and Prejudice,"Mr. and Mrs. Bennet have five unmarried daughters, and Mrs. Bennet is especially eager to find suitable husbands for them. When the rich single gentlemen Mr. Bingley and Mr. Darcy come to live nearby, the Bennets have high hopes. But pride, prejudice, and misunderstandings all combine to complicate their relationships and to make happiness difficult.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MDY4OTU5OF5BMl5BanBnXkFtZTcwOTg5NzAyMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Pride and Prejudice,"Mr. and Mrs. Bennet have five unmarried daughters, and Mrs. Bennet is especially eager to find suitable husbands for them. When the rich single gentlemen Mr. Bingley and Mr. Darcy come to live nearby, the Bennets have high hopes. But pride, prejudice, and misunderstandings all combine to complicate their relationships and to make happiness difficult.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTg2OTYyN15BMl5BanBnXkFtZTcwMzAwODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
The Miracle Worker,"The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MDk4MjgzNF5BMl5BanBnXkFtZTcwNzA0NTIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Rose Red,"Dr. Joyce Reardon, a psychology professor, leads a team of psychics into the decrepit mansion known as Rose Red. Her efforts unleash the spirit of former owner Ellen Rimbauer and uncover the horrifying secrets of those who lived and died there.","https://images-na.ssl-images-amazon.com/images/M/MV5BZGY3NjRkNDItNDVlNi00ZjliLWJkNGMtY2IwNjM1NjVmYTY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg"
Tinker Tailor Soldier Spy,"In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet agent within MI6's echelons.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMTcyNzc5NF5BMl5BanBnXkFtZTYwNzI0NDM5._V1_UX182_CR0,0,182,268_AL_.jpg"
Oliver Twist,"When 9-year-old orphan Oliver Twist dares to ask his cruel taskmaster, Mr. Bumble, for a second serving of gruel, he's hired out as an apprentice. Escaping that dismal fate, young Oliver falls in with the street urchin known as the Artful Dodger and his criminal mentor, Fagin. When kindly Mr. Brownlow takes Oliver in, Fagin's evil henchman Bill Sikes plots to kidnap the boy.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3OTkwODMyNF5BMl5BanBnXkFtZTcwMTIwNDUyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
Helen of Troy,"Prince Paris of Troy, shipwrecked on a mission to the king of Sparta, meets and falls for Queen Helen before he knows who she is. Rudely received by the royal Greeks, he must flee...but fate and their mutual passions lead him to take Helen along. This gives the Greeks just the excuse they need for much-desired war.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNTMxNTI4Ml5BMl5BanBnXkFtZTcwNDM1NTMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Into the Woods,"A collection of fairy tale characters head into the woods, and soon learn that fairy tales don't end at ""happily ever after."" This rendition of Stephen Sondheim's Tony Award-winning musical was recorded on the stage with an all-star Broadway cast.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NTQ5NDg4OV5BMl5BanBnXkFtZTcwMTY0MTkyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
Joan of Arc,"In the Fifteenth Century, France is a defeated and ruined nation after the One Hundred Years War against England. The fourteen years old farm girl Joan of Arc claims to hear voices from Heaven asking her to lead God's Army against Orleans and crowning the weak Dauphin Charles VII as King of France. Joan gathers the people with her faith, forms an army and conquerors Orleans. When her army is ready to attack Paris, the corrupt Charles sells his country to England and dismiss the army. Joan is arrested, sold to the Burgundians England and submitted to a shameful political trial in Rouen castle.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTUzOTg4OF5BMl5BanBnXkFtZTcwODY1NjIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Guerrilla: The Taking of Patty Hearst,"A documentary on the curious American domestic terrorist group, infamous for the 1974 kidnapping of Patty Hearst.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwOTczODg0M15BMl5BanBnXkFtZTYwMTE3MDg2._V1_UY268_CR29,0,182,268_AL_.jpg"
The Phantom of the Opera,"A grotesquely disfigured composer known as the ""Phantom"" haunts Paris' opera house, where he's secretly grooming Christine Daae to be an opera diva. Luring her to his underground lair, the Phantom declares his love. But Christine loves Raoul de Chagny and plans to elope with him after her next performance. When the Phantom finds out, he abducts Christine, incurring the wrath of Raoul -- and a horde of rabid Parisians.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjczNTczNzc3N15BMl5BanBnXkFtZTcwMzc5NzcxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
Wuthering Heights,"The Earnshaws are Yorkshire farmers during the early 19th Century. One day, Mr. Earnshaw returns from a trip to the city, bringing with him a ragged little boy called Heathcliff. Earnshaw's son, Hindley, resents the child, but Heathcliff becomes companion and soulmate to Hindley's sister, Catherine. After her parents die, Cathy and Heathcliff grow up wild and free on the Moors and despite the continued enmity between Hindley and Heathcliff they're happy -- until Cathy meets Edgar Linton, the son of a wealthy neighbor.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MTQzMzQ0OV5BMl5BanBnXkFtZTgwNTk1MjA2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
King Solomon's Mines,Adventurer Allan Quartermain leads an expedition into uncharted African territory in an attempt to locate an explorer who went missing during his search for the fabled diamond mines of King Solomon.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3ODM5OTc0NV5BMl5BanBnXkFtZTcwNzMwNDYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
The Hitch Hikers Guide to the Galaxy,"An Earth Man and his alien friend escape an exploding Earth, and set forth on an odd adventure across the universe with a known fugitive. Based on the book by Douglas Adams, the dialog follows the book closely. This was originally a 6-part series from the BBC","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTMwNDU1NF5BMl5BanBnXkFtZTcwOTIyNzAzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Smiley's People,"Called out of retirement to settle the affairs of a friend, Smiley finds his old organization, the Circus, so overwhelmed by political considerations that it doesn't want to know what happened. He begins to follow up the clues of his friends past days, discovering that the clues lead to a high person in the Russian Secret service, and a secret important enough to kill for. Smiley continues to put together the pieces a step ahead or a step behind the Russian killers","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NTk4ODUyM15BMl5BanBnXkFtZTYwNDE3Njc5._V1_UX182_CR0,0,182,268_AL_.jpg"
Bad Boys,Mick O'Brien is a young Chicago street thug torn between a life of petty crime and the love of his girlfriend. But when the heist of a local drug dealer goes tragically wrong Mick is sentenced to a brutal juvenile prison where violence is a rite of passage and respect is measured in vengeance.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzIzMjI5ODkzN15BMl5BanBnXkFtZTgwNDQ3MTg1NDE@._V1_UY268_CR87,0,182,268_AL_.jpg"
A Christmas Carol,An old bitter miser who makes excuses for his uncaring nature learns real compassion when three ghosts visit him on Christmas Eve.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODIxODM0M15BMl5BanBnXkFtZTcwNDgwNTMyNA@@._V1_UY268_CR110,0,182,268_AL_.jpg"
Anne of Green Gables,"At the turn of the century on Prince Edward Island, Matthew Cuthbert and his sister Marilla decide to take on an orphan boy as help for their farm. But they get an unexpected jolt when they're mistakenly sent a girl instead: Anne Shirley. Anne's a dreamer with an unusual point of view, far removed from Marilla's pragmatic ways, and it's only on trial that Marilla agrees to keep Anne.","https://images-na.ssl-images-amazon.com/images/M/MV5BNDI4MjA2MzUxOV5BMl5BanBnXkFtZTcwNjE0MjE2MQ@@._V1._CR53,69,306,401_UY268_CR11,0,182,268_AL_.jpg"
The Bourne Identity,"An unconscious man is washed ashore on the beach of a small French village during a heavy storm. A retired doctor takes care of the unconscious stranger. When the mysterious man recovers, he can't remember a thing...he does not know his name, he does not know where his flashback memories come from, and he does not know why the access code for an anonymous Swiss bank account is implanted in his thigh. As he seeks his own identity, things quickly become dangerous. There are attempts to kill him, he is well known in first class hotels across Europe, and worst of all, there are strange similarities between his memories and reported actions of the notorious terrorist, Carlos the Jackal.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0ODU3OTE4OV5BMl5BanBnXkFtZTcwOTY1ODAyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
Prime Suspect,A female police detective investigates a series of serial murders while dealing with sexist hostility from her male comrades.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNDI3NzAxM15BMl5BanBnXkFtZTcwNzM0NzQyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
Prime Suspect 2,DCI Jane Tennison's investigation of a murder is complicated with the unexpected participation of her secret lover in her detective unit.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODczMjQ0Nl5BMl5BanBnXkFtZTcwNTM2MDAwMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Return to Lonesome Dove,"'Captain' Call has just buried Gus at Lonesome Dove and plans to head back to his ranch in Montana. Looking at a herd of wild Mustangs, he decides to drive them north with the help of Isom and Gideon Walker. Gideon hires Agostina Vega and Mexican Cowboys to run the Mustangs. Call leaves the drive for Nebraska and runs into Cherokee Jack and a group of Indians, which almost costs him his life. In Montana, Newt and Jasper get into a shoot out in the local bar and wind up in jail. The odds of them surviving the lynch mob are slim until Dunnegan has them freed. However, Newt and Jasper will have to work for Dunnegan to keep their freedom. Newt has mixed emotions about working for Dunnegan who helps him in any way, because he also has respect for Call - who may or may not be his true father. Dunnegan has big plans for his cattle and the future. Those plans do not include those who do not throw in with him and the Hat Creek Cattle Company is not interested in Dunnegan.","https://images-na.ssl-images-amazon.com/images/M/MV5BODA4ODU2MDU1OF5BMl5BanBnXkFtZTcwMTAwNTAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Snapper,"Set in Ireland, Sharon Curley is a 20 year old living with her parents and many brothers and sisters. When she gets herself pregnant and refuses to name the father, she becomes the talk of the town.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODE4NDI0Ml5BMl5BanBnXkFtZTcwMjk2OTcxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
The Stand,"The human race is wiped out by a government invented super flu. The remaining survivors take sides in the forces of good and evil. A mysterious old woman who is a servant of God and a powerful and deadly man who might be the devil himself. A gas station attendant, a rock star, a mute, a professor, a farmer, a socialite, a mildly retarded man, a judge, a teenager, a mother, and a nerd take forces.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTZiNzljODEtNjA4Zi00NjAwLTk4NjMtYmNmN2U0ZTMwOTk5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Langoliers,"On a red eye flight from LA to Boston, 10 people wake up to a shock. All the passengers and crew have vanished. When they try to contact the ground they make no connections. They land the plane only to discover that things haven't changed. But its like the world is dead. No one is there, the air is still, sound doesn't echo, the food is tasteless. A distant sound is getting louder, something is coming closer.","https://images-na.ssl-images-amazon.com/images/M/MV5BNWNmNmVhZDYtM2Y1Yi00ZmNjLThlNTEtN2JiNjY4NGVhOTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR10,0,182,268_AL_.jpg"
Emma,"Emma Woodhouse has a rigid sense of propriety as regards matrimonial alliances. Unfortunately she insists on matchmaking for her less forceful friend, Harriet, and so causes her to come to grief. Through the sharp words of Mr. Knightley, and the example of the opinionated Mrs. Elton, someone not unlike herself, Emma's attitudes begin to soften.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDc1MzQxMV5BMl5BanBnXkFtZTcwMzY0MzUwMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
